3275	1117
3275	2872
2387	4258
2387	749
2387	2114
2387	4098
1354	763
1354	1807
2387	2579
2387	2810
480	2815
2387	2335
480	1832
480	1698
2387	77
2387	2656
2387	4035
2387	1217
2422	2424
2327	2815
480	3357
2422	2486
480	2684
480	4185
480	3425
480	3837
2327	2537
2327	2908
2327	3239
2327	1698
2327	1955
2327	3962
2327	1185
2327	435
2327	3357
2327	1995
2327	1109
2327	1737
2327	4121
2327	3289
2327	3837
2327	1832
2327	1738
67	70
67	3303
1377	247
996	840
1377	392
2327	4007
2327	2194
785	3186
785	2514
785	788
4541	1938
785	2984
785	2922
785	2147
2782	129
161	4072
2782	3836
2721	1898
2721	2721
161	1619
4541	4065
4541	4144
161	2075
4541	4147
4541	4146
4541	2378
4541	4145
3532	538
2799	4251
2799	2119
4541	2767
4441	4509
3532	816
2760	2107
1424	3865
1174	2217
1388	2136
4441	4439
1174	2016
1938	3681
1042	1042
1066	4320
3669	2193
1938	2975
1938	4147
1938	1930
1938	1517
1039	1719
2633	597
168	3400
1938	2900
3610	3409
1039	4023
1039	2056
1039	2762
3610	710
882	2639
3610	517
3610	1601
1286	417
1286	1256
760	1847
3610	2236
3610	709
3610	3546
1286	2430
1286	1261
742	1231
3610	3276
3610	3259
3610	3407
899	723
899	3520
1578	1168
2707	770
1286	1168
1286	1291
899	3869
899	2611
2707	2075
528	3836
2707	1118
1286	3864
4460	2262
4460	1190
4460	1543
4460	4456
215	218
3266	3974
3266	1713
1419	2482
4460	1657
4460	4459
899	1316
215	214
3627	3712
3627	2243
2595	1200
4460	4460
3627	3937
3627	3488
3627	128
3627	3271
3627	405
3627	2358
3627	2172
3627	1155
3627	407
3627	476
3627	3458
3627	403
3627	3492
3627	1201
3627	4116
3627	2201
3627	974
3627	2756
3627	2425
3627	935
1483	648
1483	3062
3627	1713
3627	3962
1483	1819
71	3091
2638	1927
1483	1859
1010	2045
1010	386
1010	896
1010	2074
1863	1245
1863	3108
1863	574
1863	1859
2961	118
2961	4356
1088	1088
3073	3618
1010	1778
1010	1803
2961	3443
2961	918
4052	2744
1329	2154
3504	1728
3625	382
608	748
608	608
1329	1994
3420	3531
3504	4195
4076	4195
937	943
1268	2377
1938	4145
1938	532
1938	634
3504	3830
1938	517
1938	3018
1938	4142
1938	4273
1938	2018
1938	2871
1938	2901
1938	616
1938	4054
1938	4067
1938	3330
1938	4146
1938	4065
1938	3006
1938	3505
1938	3810
3882	1268
3882	3443
1938	4143
1938	4144
3882	3063
3882	3060
4149	2033
3882	3867
4149	1924
3627	2929
3627	926
3882	446
3627	3461
3627	2165
3627	4522
4149	1243
3627	2412
3627	2241
3627	3889
3627	3785
3627	1715
3627	2090
3627	3872
3627	1044
3627	1128
3627	406
3627	2455
3627	1957
3779	3778
3779	1425
3779	2392
2417	3061
3627	2089
3627	1189
3627	2485
3627	2056
1018	2159
1631	2681
1631	3476
1631	2124
2417	2298
1028	4507
353	647
353	2865
2088	2111
2088	1815
2088	4393
2088	2109
1631	431
1631	132
1631	925
1162	1175
1224	4066
2255	3492
2255	1201
4544	1545
310	1985
2088	2088
341	749
341	660
2255	2240
2255	1883
2255	2992
2255	3870
2255	935
2255	2254
2255	2303
2255	790
2255	517
465	458
2255	3941
2255	2739
2255	1441
2255	3617
2255	3198
2255	1428
3779	200
3779	2389
3028	916
3028	2464
870	3202
870	101
3941	4445
1104	1085
3028	3501
1986	3973
1986	3770
2136	593
3028	3062
3028	2374
3028	4479
3028	3025
937	3130
2136	299
2136	1853
937	934
3028	1571
3028	3499
937	2808
937	933
310	4316
310	3027
310	2984
310	1814
4007	1575
937	1190
937	3131
937	2043
310	616
310	3024
310	3583
310	542
310	1807
310	585
310	2159
310	981
310	4340
310	315
3028	3594
3028	2366
310	1620
310	4367
310	3624
310	1926
3552	1723
1323	3225
1398	4195
4155	194
3028	1035
3028	3012
3028	1680
3028	3320
4152	1153
4152	4522
2767	3505
3129	3422
4155	799
1556	277
1556	3887
4152	4156
1224	4161
1224	415
1556	3677
1556	3836
1323	2256
2767	717
1224	2716
1224	790
271	3062
271	2405
271	2515
1786	3446
1556	1547
1224	2
1224	1383
271	139
271	4476
271	3443
271	4107
271	2193
2225	2341
2884	3310
1858	3766
271	2599
4152	4132
4152	2143
4152	4135
4152	1193
271	6
4152	3108
4152	388
4152	2554
1224	1044
1224	315
1224	3229
1224	1235
2517	2904
2517	2663
4152	392
1224	3872
1224	1969
1224	310
1224	1863
1224	4389
1224	2635
1224	1485
1224	517
1224	1492
1224	1778
1224	1495
1224	385
1224	2174
1224	2741
1224	1979
1224	3241
1224	4537
1224	2522
1224	1486
1224	1516
1224	2056
1224	3259
1224	3375
1224	3239
1224	1441
1874	2627
1874	3821
1874	3239
1874	1941
1224	2923
1224	613
1224	3120
1224	2993
1874	2537
1874	2188
1874	2622
1874	3242
1874	3925
1874	3288
1874	4161
1874	1005
2892	2915
707	4270
707	4150
958	1436
1874	3375
1874	2697
1874	1681
1874	1698
1874	1151
1874	3290
1874	2458
1874	1416
3951	2915
2892	2245
2892	395
2892	2914
1874	999
1874	2620
1874	2552
1874	1820
1874	84
1874	4209
1874	4143
1874	4144
1874	2679
1874	1034
1874	2535
1874	1995
1874	2541
1874	1705
1874	2881
1874	1115
1874	3289
1874	2684
1874	788
1874	3574
1874	2628
1874	1868
1874	3286
1874	1839
1874	1003
1874	527
1874	2144
1874	1001
1874	2908
1874	3425
1874	655
1874	932
2424	3491
1254	4479
2424	2983
2424	2505
1460	4347
1460	1436
1254	1680
1254	3503
2424	4242
2424	3444
1874	4015
1874	2619
2424	2509
2424	4241
2424	236
2424	183
1874	1192
1874	3172
540	2470
540	539
1874	459
1874	2975
1874	1304
1874	3017
1358	44
1214	3813
1307	2000
1307	1309
1846	1427
2933	3099
1214	4225
1214	3619
271	2060
271	3890
271	2718
271	4356
778	3077
271	1875
1358	2382
778	2267
2424	2896
2424	3490
2424	2192
2424	2439
271	1422
271	1425
271	1111
271	3012
4303	316
603	78
603	1775
4381	2732
3860	1164
827	3282
808	4466
2424	2335
3435	4499
637	576
3776	3439
3435	128
581	1909
4303	916
4303	478
4303	2253
3844	1644
3844	2289
52	1257
3776	1056
3776	1717
3776	585
3844	2564
3776	3776
86	3896
312	1264
1907	408
86	3256
1907	858
3844	3985
2415	3565
1907	4241
3017	1377
605	1331
3017	3172
567	2113
605	133
86	2274
86	363
3466	4377
3070	2718
3070	4056
3070	3290
3070	3288
3070	3505
3070	1005
3070	1745
3070	1708
645	3604
645	2024
645	3158
645	4367
3070	91
3070	629
1597	3068
436	1012
645	4106
645	4369
3435	585
3435	758
645	559
645	3159
645	2715
645	1425
3070	978
3070	3241
3070	4491
3070	1939
3070	2535
3435	3024
3070	3307
3070	1034
3070	2750
3070	1828
3070	1829
3070	4537
3070	999
3070	2552
3070	211
3070	3002
3070	1705
3070	1228
3070	3239
3070	3795
3070	1155
3070	1865
3070	1001
3070	2075
1442	1905
3070	3989
1442	2800
3145	3096
3070	3282
3070	1706
3070	1831
3070	3242
1442	585
3909	1493
1442	2536
1442	3229
3951	1085
1442	3551
1915	4455
3951	2914
1442	2876
1442	441
1442	1445
1442	4195
1442	4371
1442	2453
1442	2179
1442	137
1442	1722
1442	3485
3070	710
3070	3756
1442	311
1442	1108
1442	1707
1442	537
754	415
1442	664
754	790
754	3239
1442	1496
3070	139
1442	416
1442	3573
754	1495
754	1383
754	3242
754	1778
754	2505
754	4161
754	1065
754	2955
754	2923
754	183
754	4030
754	3754
754	3329
754	3413
754	1539
754	3259
754	517
754	4537
754	3807
754	1485
754	2303
754	3724
754	2993
754	3178
754	1979
754	1486
754	4491
754	3241
754	4162
754	1075
754	1441
754	2070
754	1366
754	2313
754	825
754	4460
754	585
754	3198
754	1961
754	3183
3193	3193
754	235
754	1492
3193	2731
754	3412
754	4389
754	3299
754	1517
1894	2937
1894	1928
4255	108
1894	1898
754	4066
754	4220
1894	1896
754	1073
1894	2413
3772	1029
2508	3834
1787	1338
1894	2905
4180	2024
1894	3585
1894	415
3017	84
1227	4383
3017	2458
1227	2269
1227	1425
2508	417
1227	2416
2508	2106
3017	373
3017	3744
3017	2627
3017	3821
3017	1185
3017	4209
3017	1005
3017	2704
3017	2684
3017	2622
3017	2144
3017	3289
3017	1698
3017	3375
3017	2188
3017	680
3017	4185
3017	2628
3017	1115
3017	1547
3017	1737
3017	4230
3017	2678
3017	655
2194	2724
2194	1312
2194	1829
2194	2699
2194	3514
2194	317
2194	2095
2194	3159
3978	3634
3755	2011
139	1955
3127	1261
139	980
139	2130
2194	3088
4332	1085
2194	817
139	2500
2194	2733
2194	2671
3755	2835
2194	3158
3127	3887
2194	3026
139	2552
139	4055
139	2830
139	2930
139	2826
139	761
139	2824
139	2739
139	3833
2702	840
139	2819
139	1379
139	2827
139	1956
139	705
139	2816
276	2715
276	3908
812	3511
1822	223
812	1803
812	840
2702	2144
812	4027
206	1213
206	3528
1822	1823
206	1230
139	3394
2339	2725
997	1995
139	2818
2702	1121
4224	1270
2777	2994
2081	838
206	208
206	1075
4420	1798
3360	2900
4504	20
4505	2106
3016	3499
1395	389
1395	3024
1395	710
930	2783
930	2072
3945	3003
1260	2858
3484	3712
2929	2917
2117	65
3484	3483
4504	2106
3484	4470
542	1528
4505	417
2313	3413
1218	3457
2313	2257
3727	3726
3727	4429
3727	437
2051	1139
2227	208
3727	1100
1854	3790
542	1653
542	3780
542	2038
542	3307
4223	4219
2093	224
119	4241
754	3408
4269	3901
2015	840
2227	2186
3370	433
2900	3441
2900	2443
220	971
237	2900
2315	2379
3367	3086
2093	2214
1263	1035
2900	999
2900	1467
2900	2429
2900	3460
2900	3614
2900	1340
2900	2056
2900	45
2900	3357
2900	1115
2900	1001
2900	502
2900	4230
2900	2481
2900	553
2900	1944
2900	2313
2900	4223
2900	1874
2900	1358
2900	2367
2900	4463
2900	2678
2900	3247
2975	532
2975	527
2975	460
2975	2971
2900	1232
2900	326
2900	2080
2900	1838
2900	2520
2900	2458
2900	2368
2900	1389
2975	1859
2900	4447
2974	2834
175	3093
2900	723
2900	2007
2900	1706
2900	2622
2900	2704
2900	680
2900	4144
2900	3877
2900	788
2900	1519
2900	2366
2900	2441
2900	1251
2900	3837
2900	1698
2900	1965
3585	4389
3585	754
3585	2739
3585	2741
2900	3425
3585	825
2900	4125
2900	159
3585	1492
3585	3299
3585	310
3585	1969
3585	3435
3585	1863
3585	698
3585	2517
3585	2056
3585	1516
4289	3307
3585	3581
4289	1930
4289	3433
4289	2749
3585	4066
3585	1467
3585	2635
3585	517
3585	4491
3585	1346
3585	1485
3585	1486
3585	1441
3670	236
3670	1068
3585	3241
3670	3567
3585	1044
3585	1979
3585	315
3585	3229
3670	2741
3670	825
2145	2146
3960	574
2145	3576
1921	3427
3670	4161
2145	1965
4114	1734
4114	2404
3670	3795
1051	2770
3670	3645
3670	2514
3670	585
3670	1346
1976	3307
1976	4416
4435	3665
1051	1805
1051	4015
4435	3560
798	3511
1051	2075
1248	618
1248	656
1921	3767
1921	940
1921	942
1183	4166
1976	1412
1976	1874
798	688
798	4267
1248	2087
1248	3564
1248	4189
1248	1798
1183	1297
1183	335
1976	678
1976	1076
943	2808
943	2043
943	3131
1976	84
4411	555
4361	1168
2596	2499
2596	3889
943	933
943	934
2596	517
2596	28
1976	4387
1976	4209
1976	3239
1976	1467
1976	817
1976	2535
1976	4417
1976	819
1976	4230
1976	1705
459	901
1976	680
1976	2188
1976	3242
1976	4207
1976	1416
1976	1708
1976	3821
2900	1339
1198	325
1198	2774
1198	3898
459	1547
459	1085
459	469
459	1168
1187	2299
1187	1945
1187	3632
1187	2294
1187	1890
858	410
858	408
858	860
1209	3247
1187	2297
1198	0
1198	4002
1198	2474
1198	3040
2596	2496
1187	1949
3003	2695
3003	1495
3003	4125
3003	783
3003	1700
3003	262
1187	2304
1187	2302
3003	3875
3003	1865
3003	2485
3003	1622
3003	679
3003	3506
3003	2994
3003	3794
3868	2523
3003	3608
281	2531
3003	3492
3003	3046
3003	689
3003	935
3003	1839
2616	3845
3003	4167
3003	3511
3003	3825
3003	407
3003	2490
3003	3476
3003	3565
3274	400
3274	413
1847	3877
1166	3192
2885	1085
252	3011
2885	2885
252	3703
560	4481
560	1319
560	682
560	952
560	3089
990	992
3274	392
2616	1537
990	2844
990	4190
3780	2224
3780	3050
2885	1013
2885	2628
2265	817
2265	2265
4298	2532
2414	104
4177	2471
4353	2194
4353	4353
4353	1675
4353	3096
4353	3338
3785	2751
3785	4517
2265	3239
2265	4034
2265	3925
4218	1796
926	2198
3704	3092
3534	3538
3540	3350
2977	4477
3534	3537
1755	1755
4419	3865
3785	3062
1755	3842
4268	2678
4268	3284
4353	1584
4353	2261
1237	1233
4353	1727
1229	1266
1618	21
2290	844
3785	3207
2290	4072
4268	480
4268	2619
4268	2327
4268	2586
4268	4402
4268	2061
4268	2324
4268	3821
1385	1376
48	1594
4268	2458
4268	2704
2290	4242
3585	2923
3585	613
4268	3289
4268	2240
4268	971
4268	2188
4268	4266
4268	811
3585	3239
3585	3505
3585	1495
3585	385
3585	2993
3585	4537
3585	3120
3585	2833
3585	2716
3585	4139
3585	1383
3585	4161
3585	790
3585	415
3585	236
3585	183
1547	3020
1547	511
1547	232
1547	3887
1547	2220
1547	1095
1547	3836
3585	1736
2875	2872
1580	1866
1547	1342
1547	399
1547	664
1547	2835
1547	980
1547	2715
3836	2589
3836	3613
3836	4168
3836	2587
2875	2622
3836	26
2875	157
2035	4058
3836	1845
3836	2715
3836	3835
3836	80
3836	3887
3836	3369
3836	3711
3836	3038
3836	980
3836	4377
1349	1547
1349	2084
1349	2991
1349	4318
3836	896
3836	3107
3068	212
3068	2635
3068	315
1349	1265
3068	2649
3068	1228
3068	3973
3836	3863
3003	4202
3003	3050
3003	3780
3003	3047
3068	3045
3068	1724
3003	3495
3068	3906
3003	1753
3003	633
3003	1443
3003	3213
3003	2975
3003	8
3003	491
3003	2185
326	126
326	3140
326	345
326	64
3003	514
3003	3048
3003	2497
3003	1601
4371	4367
4371	1181
4371	2285
4371	1928
326	139
4371	559
326	228
326	1228
222	4053
222	3537
222	1463
222	1132
222	1474
222	3230
222	3908
222	3643
1335	2074
4147	2718
2147	2697
2147	2502
2147	3411
2147	2043
222	2444
222	1703
222	727
222	466
222	2840
222	2852
222	3924
222	4362
222	274
222	3459
222	2000
222	4526
222	157
222	1411
222	1633
222	1839
222	2569
222	1467
2972	2698
2972	2804
2972	4509
2972	956
27	2718
3689	3689
27	3901
27	2498
222	2809
222	3716
222	603
222	4359
222	943
222	2051
144	2855
3165	3352
1743	1780
1256	4053
1743	1779
1743	1803
1256	1280
4334	369
3461	1775
3461	284
3689	1453
3689	3142
4351	2252
1639	3489
4351	1660
27	2134
27	126
1743	1798
3461	2917
3461	3066
3461	1783
3461	1762
4014	825
4014	3256
4014	1216
4488	885
1256	1279
1256	2181
1256	1277
1256	1295
2104	2095
781	4535
2693	212
3461	3459
1620	585
4300	4099
326	1955
1011	2074
1011	843
2902	2047
1011	1008
1929	916
4488	1928
4488	2627
1929	3628
1929	1984
2602	3362
100	4313
4300	139
2602	1375
3707	3051
3707	2616
1758	1667
3969	1216
3969	1441
3969	517
3069	3113
3069	3808
3969	825
3969	3191
1819	3724
1819	649
4448	3952
4448	3785
1768	3406
1768	154
3069	3964
3069	2718
3069	1744
3069	488
3069	2727
3069	339
1431	1489
3726	1100
3069	299
3069	3013
3069	1772
3069	3344
3069	2665
3069	3714
1768	643
1768	153
3966	1812
3966	886
3069	2415
3069	16
1689	1256
1327	4256
1327	3681
3861	2859
1431	2319
1431	1422
3726	437
3726	4429
3069	4505
3069	1203
3069	3675
3069	1349
4256	2799
4256	2796
4256	2811
4256	1659
4256	2460
2590	585
2590	1592
2590	2741
3861	3628
3861	2116
3726	1169
1327	4276
1327	2807
1327	2375
4256	866
4256	126
625	3027
625	1814
3462	1783
3462	1775
3462	3461
3462	3459
3847	139
3847	3790
4256	4200
3343	423
3371	443
2590	2522
2590	2521
2692	1545
2692	212
625	3029
1838	1504
1838	3455
1838	4065
1838	4067
3707	3684
3707	2105
3707	4383
3707	4049
2182	1256
1838	2907
1838	2193
1838	2745
1838	4151
1838	2901
1838	4533
1838	3330
2024	2024
2683	3971
3336	1017
3336	4385
3677	3791
3677	2836
3677	1555
3677	1557
3707	3058
3707	3196
3707	3607
3707	3251
3707	239
3707	3517
1838	1927
1838	4006
3336	1296
3336	1697
3336	4147
3336	4059
3336	1494
3336	26
3336	1183
3336	3780
3677	2122
3677	1546
3677	1261
3677	1558
3677	4190
3677	1693
3336	3062
3336	1371
1160	1037
803	2743
803	2737
1790	142
3293	1690
1884	3143
1884	2000
1884	1145
3336	2414
3336	2182
3336	1150
3336	253
3336	1920
3336	4224
292	292
698	1004
29	892
29	685
29	1547
3231	3375
24	24
24	1844
292	2701
3336	2231
2619	2622
2619	623
2165	4136
2165	1745
2165	2171
2165	2165
2165	2169
29	2611
3336	1649
3336	3794
3336	744
3336	124
3336	2032
3336	687
1232	3357
3336	2689
3336	728
3336	1328
4277	1806
3336	4068
2655	2655
3336	4257
3336	4086
3536	776
1232	1358
1232	2211
1232	4223
1232	1874
1232	1232
1232	259
3336	4205
1232	1115
1232	1036
1232	2678
1232	2552
1232	3104
1232	1705
1232	4491
1232	1339
1232	1944
3336	3938
3336	1808
3336	1423
3336	3005
3336	4249
3336	4017
3336	2923
3336	2792
3336	3426
3336	2511
3336	911
3336	3946
3336	411
3336	4433
3336	2036
3336	2597
3336	4221
3336	3344
3336	849
3336	2817
3336	1130
3336	1880
1885	3316
3336	1045
3336	2475
3336	2298
3336	1796
3336	3238
3336	4455
3336	668
3336	490
3336	2832
3459	37
3459	3624
3459	750
3459	2179
2413	4161
2413	415
3459	4242
2413	416
2413	2937
2413	1961
2413	1896
1885	3305
2413	3183
2413	2905
2413	1898
2413	315
3689	2793
3689	2727
3689	3687
3689	2298
1505	1041
1505	2194
862	2293
2494	356
3459	262
3459	3457
3459	4238
3459	889
3459	238
3459	2569
1988	344
3689	44
1505	1257
3770	3916
47	70
1885	4465
523	1236
47	279
523	2141
523	4012
56	1720
229	1242
1988	3971
1988	2264
582	2280
47	57
3770	94
582	139
523	3493
523	3086
523	897
523	1068
523	2718
523	1058
4124	3995
523	917
523	2419
523	3346
523	3712
523	1796
523	3827
523	1425
523	2701
523	4521
2619	2621
2619	2628
3459	833
3459	2234
3459	4241
3459	3381
3757	3748
3757	861
2617	1635
523	1875
2617	1773
2617	2617
3630	1912
2617	574
3944	4455
2617	1216
1679	3580
383	3908
383	2496
1591	3505
523	2026
383	3910
523	4520
523	672
3459	4123
3459	972
2483	2472
2263	621
383	358
2499	2496
383	2700
383	28
3226	3635
3226	833
2741	887
3226	1736
2741	585
2741	315
394	1798
3226	4025
523	2991
1685	827
523	4005
523	3513
3226	2096
523	1547
3226	313
3226	2032
3226	2021
3226	1713
3226	1987
3226	2472
3226	2006
3226	405
3054	3047
3226	403
2741	825
2741	1517
3226	2103
3226	407
3226	497
3226	2762
3226	2527
3226	1832
3054	3699
3054	3784
79	4190
269	2523
2741	236
