2173	2888
4323	4276
1477	469
2028	1599
239	2078
2574	1477
5072	5072
5074	5072
4551	4096
4552	4551
3330	3399
5096	5095
5092	5096
5096	1768
5095	5092
1768	5095
2220	2153
2624	2153
2153	2217
2624	2624
2221	2153
2153	2153
2217	2221
2217	2217
3641	3642
2221	2221
2434	4072
1988	1987
4072	683
2434	683
3364	3427
2335	3427
3427	3426
2510	505
3426	2335
3364	3426
2335	2594
2453	3270
1094	2335
2594	1094
3268	2005
3268	3270
3270	2005
3268	2453
25	3270
3270	3270
3270	2281
3270	42
815	863
2500	1060
3271	3268
3268	2281
1458	4839
1458	4836
1458	4834
863	4028
4825	4822
2893	3630
3620	4713
3630	3620
2696	2818
2695	2695
2695	2816
2695	2818
2884	2882
2542	2884
2882	2542
1174	4284
2816	2696
2696	2696
2884	2084
2084	2882
717	717
4412	4357
1771	4357
1771	1771
4940	4938
2335	3169
1293	2162
2157	3926
2823	2758
3233	1445
986	2024
3268	3268
1992	1784
4412	1771
501	4159
3231	1445
584	3622
4982	2123
4019	3610
3488	4019
2218	1147
2218	1146
4982	646
2218	4659
4958	4955
94	3833
4708	3982
4709	3982
3192	3193
4904	4486
3597	4019
3582	4019
1589	1062
4696	1589
4696	1599
3364	1589
1599	3364
1062	1599
1445	1440
1599	1589
2968	1339
833	1339
1027	2968
1027	833
1514	1027
1027	3997
4390	1027
4097	2542
1339	4643
664	1339
3759	1339
1339	722
710	1339
1339	3827
1339	4975
3198	1339
1339	3194
1339	3723
3354	1339
1339	5120
1339	1808
3623	1339
1477	1339
2863	1339
1339	660
947	1339
1339	5168
4499	1339
1339	804
1339	1686
2590	1339
1339	320
216	404
1221	404
3209	404
3222	3209
3209	148
3209	3575
244	3209
3978	3209
1339	4989
1339	3497
2863	4385
3623	4385
4385	404
4385	1424
4385	2574
1477	4385
3219	3209
2229	3209
3209	1342
1584	3209
4393	2369
2369	3623
2369	4411
1130	3209
3209	1885
3209	1842
3471	3209
3209	3405
3209	5012
3209	2897
3209	577
5064	3209
1025	2369
4387	1025
1025	1158
1025	977
1025	219
4357	4989
2574	1025
1025	3623
1157	2369
3323	2369
2782	2369
2369	1543
1158	2369
977	2369
99	2369
4387	2369
90	4357
4357	3091
1130	4412
1130	4357
4357	4102
3450	4357
2100	4357
4357	3536
4357	32
4357	607
3823	4357
4357	4220
4356	4357
4739	4357
4357	2941
4357	2939
878	503
878	3591
4079	878
2385	878
3967	4412
1960	4412
878	239
878	3120
323	4412
629	4412
535	4412
4412	1698
3030	4412
4412	876
3558	4412
707	4412
2511	917
3233	917
1130	917
36	887
887	4813
526	887
887	3081
815	887
887	917
2197	887
764	887
5129	887
887	1675
887	2162
878	2013
317	878
2370	3081
763	2370
3428	1771
815	2370
763	1771
586	1771
1771	3497
1130	1771
1551	1771
1771	3246
247	1771
3228	1771
1771	1259
1771	2522
899	917
1771	3425
989	4946
1130	4946
4946	501
2843	4946
640	4981
4981	4984
1502	2281
3153	2209
1357	640
1668	640
1668	4981
4981	1357
638	1357
640	742
4984	1357
1668	4984
2370	1368
2370	1700
2370	2028
1960	2370
4469	2370
2440	2370
2370	1998
2370	171
2703	2370
5068	2370
2370	1210
3623	2370
2370	4946
714	2370
3619	2370
1827	2370
673	619
2690	673
673	4048
673	673
673	950
673	628
673	4291
673	4189
673	1663
673	339
339	707
4981	339
467	2068
673	467
619	467
673	448
2178	2930
2178	1521
2178	1031
1521	1031
4284	24
945	469
4004	4284
24	4004
3232	1445
4982	4981
2270	2270
1445	3230
4172	4048
4172	950
673	1859
4849	673
1048	2199
1801	1048
673	430
2690	3481
4048	4267
673	4267
251	673
4048	4048
5117	1048
2335	1048
1801	4158
4656	1048
1923	1801
1801	4154
2335	1801
1048	5119
2525	467
467	2690
339	580
250	580
448	580
4326	580
580	3122
673	580
673	2376
251	3481
3122	673
3723	673
3440	467
1044	2690
344	3438
344	2690
2692	2703
2692	1801
2703	1801
5	3437
3422	3427
3434	3427
3437	3427
2703	1048
3771	3771
3771	1048
1801	3771
1923	3771
2335	5
5	3427
3434	5
3973	5
3538	5117
3738	1048
3559	5117
5117	3562
3738	1932
4656	2335
3243	3738
2335	3738
3422	1801
1048	3437
3437	1801
1801	3434
3422	5117
1801	5117
5117	3437
5117	3434
5041	3588
3845	3588
3601	3805
230	3601
3845	5041
4838	3190
3190	4847
4657	3190
2983	2989
2786	2786
2217	2622
2622	2153
3806	3581
1551	2786
2786	3255
2980	2989
1741	3319
1740	1741
945	2853
1741	2127
1012	1224
2622	2221
3319	1740
2127	1224
5119	5
5	4777
5119	3771
5	1048
2405	945
2405	638
2276	2452
2082	897
2622	2624
2616	2624
2624	1364
2624	2619
2622	4125
2613	2622
2613	2217
4125	2217
2153	4125
2153	2616
1364	2153
2613	2153
2624	2217
2624	4125
2624	2221
2220	2624
2074	5041
3196	3199
5041	3201
2217	2220
2221	2220
503	4349
1024	4350
4628	3982
3845	3199
3185	4847
4838	3185
3849	3864
3848	5041
4847	3201
3201	3197
230	2594
1450	964
967	1142
935	967
3077	967
967	967
5187	5187
226	3980
225	3980
3980	3973
3980	1446
3980	4847
1154	3980
2110	3980
4116	4981
4982	4116
4116	5002
4116	3928
646	4116
448	4849
